GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Less than $100,Margin of Error; Total: - Less than $100,Estimate; Total: - $100 to $149,Margin of Error; Total: - $100 to $149,Estimate; Total: - $150 to $199,Margin of Error; Total: - $150 to $199,Estimate; Total: - $200 to $249,Margin of Error; Total: - $200 to $249,Estimate; Total: - $250 to $299,Margin of Error; Total: - $250 to $299,Estimate; Total: - $300 to $349,Margin of Error; Total: - $300 to $349,Estimate; Total: - $350 to $399,Margin of Error; Total: - $350 to $399,Estimate; Total: - $400 to $449,Margin of Error; Total: - $400 to $449,Estimate; Total: - $450 to $499,Margin of Error; Total: - $450 to $499,Estimate; Total: - $500 to $549,Margin of Error; Total: - $500 to $549,Estimate; Total: - $550 to $599,Margin of Error; Total: - $550 to $599,Estimate; Total: - $600 to $649,Margin of Error; Total: - $600 to $649,Estimate; Total: - $650 to $699,Margin of Error; Total: - $650 to $699,Estimate; Total: - $700 to $749,Margin of Error; Total: - $700 to $749,Estimate; Total: - $750 to $799,Margin of Error; Total: - $750 to $799,Estimate; Total: - $800 to $899,Margin of Error; Total: - $800 to $899,Estimate; Total: - $900 to $999,Margin of Error; Total: - $900 to $999,"Estimate; Total: - $1,000 to $1,249","Margin of Error; Total: - $1,000 to $1,249","Estimate; Total: - $1,250 to $1,499","Margin of Error; Total: - $1,250 to $1,499","Estimate; Total: - $1,500 to $1,999","Margin of Error; Total: - $1,500 to $1,999","Estimate; Total: - $2,000 to $2,499","Margin of Error; Total: - $2,000 to $2,499","Estimate; Total: - $2,500 to $2,999","Margin of Error; Total: - $2,500 to $2,999","Estimate; Total: - $3,000 to $3,499","Margin of Error; Total: - $3,000 to $3,499","Estimate; Total: - $3,500 or more","Margin of Error; Total: - $3,500 or more"
1400000US06037224200,06037224200,"Census Tract 2242, Los Angeles County, California",21,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12,0,12
1400000US06037224310,06037224310,"Census Tract 2243.10, Los Angeles County, California",13,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037224320,06037224320,"Census Tract 2243.20, Los Angeles County, California",50,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,39,0,12,16,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037224410,06037224410,"Census Tract 2244.10, Los Angeles County, California",43,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,23,8,13,0,12,0,12,20,32,0,12,0,12
1400000US06037224420,06037224420,"Census Tract 2244.20, Los Angeles County, California",38,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,0,12,9,14,0,12,0,12,0,12,0,12,10,15,0,12,0,12,9,15,0,12,0,12,0,12
1400000US06037224600,06037224600,"Census Tract 2246, Los Angeles County, California",62,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,13,21,23,11,17,11,16,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037224700,06037224700,"Census Tract 2247, Los Angeles County, California",107,44,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,18,20,14,16,19,18,24,22,14,16,0,17,18,20
1400000US06037226001,06037226001,"Census Tract 2260.01, Los Angeles County, California",13,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037226002,06037226002,"Census Tract 2260.02, Los Angeles County, California",63,40,0,12,0,12,0,12,0,12,0,12,25,27,0,12,22,25,11,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,7,0,12,0,12,0,12,0,12,0,12
1400000US06037226410,06037226410,"Census Tract 2264.10, Los Angeles County, California",8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037226420,06037226420,"Census Tract 2264.20, Los Angeles County, California",30,32,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,17,26,13,20,0,17,0,17,0,17,0,17,0,17
1400000US06037226700,06037226700,"Census Tract 2267, Los Angeles County, California",49,37,0,17,0,17,0,17,0,17,0,17,7,14,0,17,0,17,0,17,0,17,0,17,0,17,0,17,20,32,0,17,8,12,0,17,0,17,14,25,0,17,0,17,0,17,0,17,0,17
1400000US06037227010,06037227010,"Census Tract 2270.10, Los Angeles County, California",19,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,31,0,12,0,12,0,12,0,12,0,12
1400000US06037227020,06037227020,"Census Tract 2270.20, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037228100,06037228100,"Census Tract 2281, Los Angeles County, California",47,43,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,16,25,0,17,15,25,16,26,0,17,0,17,0,17,0,17,0,17
1400000US06037228210,06037228210,"Census Tract 2282.10, Los Angeles County, California",9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037228220,06037228220,"Census Tract 2282.20, Los Angeles County, California",11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037228310,06037228310,"Census Tract 2283.10, Los Angeles County, California",19,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,10,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037228320,06037228320,"Census Tract 2283.20, Los Angeles County, California",11,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,0,12,0,12,0,12,0,12
1400000US06037228410,06037228410,"Census Tract 2284.10, Los Angeles County, California",7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037228420,06037228420,"Census Tract 2284.20, Los Angeles County, California",9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037228500,06037228500,"Census Tract 2285, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037228600,06037228600,"Census Tract 2286, Los Angeles County, California",8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037228710,06037228710,"Census Tract 2287.10, Los Angeles County, California",37,30,0,12,0,12,0,12,5,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,23,0,12,12,17,0,12,0,12,0,12,0,12
1400000US06037228720,06037228720,"Census Tract 2287.20, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037228800,06037228800,"Census Tract 2288, Los Angeles County, California",0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06037228900,06037228900,"Census Tract 2289, Los Angeles County, California",40,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,11,17,0,12,0,12,18,25,0,12,0,12,0,12,0,12
1400000US06037229100,06037229100,"Census Tract 2291, Los Angeles County, California",32,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,0,12,10,15,12,19,0,12,0,12,0,12,0,12
1400000US06037229200,06037229200,"Census Tract 2292, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037229300,06037229300,"Census Tract 2293, Los Angeles County, California",12,20,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,12,20,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06037229410,06037229410,"Census Tract 2294.10, Los Angeles County, California",8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,0,12
1400000US06037229420,06037229420,"Census Tract 2294.20, Los Angeles County, California",20,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,0,12,0,12,0,12,10,15,0,12,0,12,0,12,0,12
1400000US06037231100,06037231100,"Census Tract 2311, Los Angeles County, California",30,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,0,12,0,12,11,17,0,12,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037231210,06037231210,"Census Tract 2312.10, Los Angeles County, California",21,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037231220,06037231220,"Census Tract 2312.20, Los Angeles County, California",38,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,21,13,21,0,12,12,20,0,12,0,12,0,12
1400000US06037231300,06037231300,"Census Tract 2313, Los Angeles County, California",23,27,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,7,11,0,17,0,17,16,25,0,17,0,17,0,17,0,17,0,17
1400000US06037231400,06037231400,"Census Tract 2314, Los Angeles County, California",35,39,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,15,23,20,32,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06037231500,06037231500,"Census Tract 2315, Los Angeles County, California",48,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,48,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037231600,06037231600,"Census Tract 2316, Los Angeles County, California",129,72,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,15,23,0,17,14,22,40,35,0,17,0,17,60,54,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06037231710,06037231710,"Census Tract 2317.10, Los Angeles County, California",52,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,21,34,0,12,0,12,15,24,0,12,0,12,0,12,0,12
1400000US06037231720,06037231720,"Census Tract 2317.20, Los Angeles County, California",12,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037231800,06037231800,"Census Tract 2318, Los Angeles County, California",21,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,32,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037231900,06037231900,"Census Tract 2319, Los Angeles County, California",38,40,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,18,25,0,17,20,27,0,17,0,17,0,17,0,17
1400000US06037232110,06037232110,"Census Tract 2321.10, Los Angeles County, California",17,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,0,12,7,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037232120,06037232120,"Census Tract 2321.20, Los Angeles County, California",37,36,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,15,25,0,17,0,17,8,12,14,23,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06037232200,06037232200,"Census Tract 2322, Los Angeles County, California",30,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,20,0,12,0,12,18,29,0,12,0,12,0,12,0,12
1400000US06037232300,06037232300,"Census Tract 2323, Los Angeles County, California",26,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037232400,06037232400,"Census Tract 2324, Los Angeles County, California",46,47,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,17,26,14,22,0,17,0,17,15,24,0,17,0,17,0,17,0,17
1400000US06037232500,06037232500,"Census Tract 2325, Los Angeles County, California",16,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037232600,06037232600,"Census Tract 2326, Los Angeles County, California",55,60,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,33,48,22,35,0,17,0,17,0,17,0,17,0,17
1400000US06037232700,06037232700,"Census Tract 2327, Los Angeles County, California",27,31,0,17,0,17,0,17,0,17,0,17,0,17,14,23,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,13,21,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06037232800,06037232800,"Census Tract 2328, Los Angeles County, California",25,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,8,13,7,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037234000,06037234000,"Census Tract 2340, Los Angeles County, California",0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06037234200,06037234200,"Census Tract 2342, Los Angeles County, California",25,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037234300,06037234300,"Census Tract 2343, Los Angeles County, California",157,101,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,47,0,12,116,95,11,28,0,12,0,12,0,12,0,12,0,12
1400000US06037234501,06037234501,"Census Tract 2345.01, Los Angeles County, California",36,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,22,0,12,0,12,0,12,0,12,9,15,14,22,0,12,0,12,0,12,0,12,0,12
1400000US06037234502,06037234502,"Census Tract 2345.02, Los Angeles County, California",16,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037234600,06037234600,"Census Tract 2346, Los Angeles County, California",24,38,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,24,38,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06037234700,06037234700,"Census Tract 2347, Los Angeles County, California",21,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,34,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037234800,06037234800,"Census Tract 2348, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037234901,06037234901,"Census Tract 2349.01, Los Angeles County, California",60,57,32,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,25,0,12,0,12,0,12,0,12,0,12
1400000US06037234902,06037234902,"Census Tract 2349.02, Los Angeles County, California",119,86,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,35,0,12,0,12,0,12,0,12,0,12,45,50,53,61,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037235100,06037235100,"Census Tract 2351, Los Angeles County, California",17,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037235201,06037235201,"Census Tract 2352.01, Los Angeles County, California",5,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037235202,06037235202,"Census Tract 2352.02, Los Angeles County, California",87,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,0,12,0,12,41,36,29,33,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037236000,06037236000,"Census Tract 2360, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037236100,06037236100,"Census Tract 2361, Los Angeles County, California",65,66,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,31,50,34,50,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06037236202,06037236202,"Census Tract 2362.02, Los Angeles County, California",86,88,32,51,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,32,53,0,17,22,43,0,17,0,17,0,17,0,17
1400000US06037236203,06037236203,"Census Tract 2362.03, Los Angeles County, California",62,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,23,0,12,15,25,0,12,32,35,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037236204,06037236204,"Census Tract 2362.04, Los Angeles County, California",121,65,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,23,0,12,14,21,0,12,0,12,0,12,0,12,0,12,30,41,16,25,33,36,14,23,0,12,0,12,0,12,0,12,0,12
1400000US06037236400,06037236400,"Census Tract 2364, Los Angeles County, California",117,68,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,30,21,34,55,52,21,33,0,12,0,12,0,12,0,12
1400000US06037237101,06037237101,"Census Tract 2371.01, Los Angeles County, California",51,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,21,20,22,11,17,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037237102,06037237102,"Census Tract 2371.02, Los Angeles County, California",45,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,35,31,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037237201,06037237201,"Census Tract 2372.01, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037237202,06037237202,"Census Tract 2372.02, Los Angeles County, California",8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037237300,06037237300,"Census Tract 2373, Los Angeles County, California",33,43,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,24,40,9,16,0,17,0,17,0,17
1400000US06037237401,06037237401,"Census Tract 2374.01, Los Angeles County, California",22,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037237402,06037237402,"Census Tract 2374.02, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037237500,06037237500,"Census Tract 2375, Los Angeles County, California",20,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037237600,06037237600,"Census Tract 2376, Los Angeles County, California",26,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,21,13,20,0,12,0,12,0,12,0,12,0,12
1400000US06037237710,06037237710,"Census Tract 2377.10, Los Angeles County, California",103,67,0,12,0,12,0,12,19,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,64,53,20,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037237720,06037237720,"Census Tract 2377.20, Los Angeles County, California",46,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,24,0,12,0,12,16,24,0,12,0,12,0,12,14,21,0,12,0,12,0,12,0,12
1400000US06037237800,06037237800,"Census Tract 2378, Los Angeles County, California",72,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,34,27,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,36,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037237900,06037237900,"Census Tract 2379, Los Angeles County, California",20,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,32,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037238000,06037238000,"Census Tract 2380, Los Angeles County, California",110,112,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,96,106,14,32,0,17,0,17,0,17,0,17,0,17
1400000US06037238100,06037238100,"Census Tract 2381, Los Angeles County, California",24,29,0,12,0,12,0,12,0,12,0,12,7,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037238200,06037238200,"Census Tract 2382, Los Angeles County, California",0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06037238310,06037238310,"Census Tract 2383.10, Los Angeles County, California",55,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,23,0,12,0,12,0,12,14,21,0,12,27,30,0,12,0,12,0,12
1400000US06037238320,06037238320,"Census Tract 2383.20, Los Angeles County, California",12,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,20,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037238400,06037238400,"Census Tract 2384, Los Angeles County, California",15,24,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,15,24,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06037239201,06037239201,"Census Tract 2392.01, Los Angeles County, California",23,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,0,12,12,19,0,12,0,12,0,12,0,12,0,12
1400000US06037239202,06037239202,"Census Tract 2392.02, Los Angeles County, California",33,37,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,16,27,0,17,0,17,0,17,0,17,0,17,17,26,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06037239310,06037239310,"Census Tract 2393.10, Los Angeles County, California",4,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,10,0,12,0,12,0,12,0,12,0,12,0,12
